index,month,year,state,negativity,neutrality,positivity,sentiment,freq_words,std_sentiment,state_name
48,1,2021,VI,0.0,1.0,0.0,0.0,"[['ugh,', 1], ['setting', 1], ['alarm', 1], ['0100;', 1], ['yay,', 1], ['test', 1], ['appt', 1], ['0920', 1], ['monday', 1], ['am.', 1], ['heres', 1], ['neighborhood', 1], ['tortoise', 1], ['again:', 1]]",0.6265752409248926,Virgin Islands
49,1,2021,VT,0.23178807950000002,0.4569536424,0.3112582781,0.07947019870000001,"[['get', 18], ['people', 18], ['i’m', 15], ['like', 12], ['vaccine', 11], ['one', 10], ['got', 10], ['would', 9], ['vermont', 9], ['go', 9], ['it’s', 9], ['new', 8], ['pandemic', 8], ['test', 8], ['us', 8], ['really', 8], ['year', 7], ['even', 7], ['right', 7], ['first', 7]]",0.7190499217266331,Vermont
50,1,2021,Virgin Islands,0.33333333330000003,0.4166666667,0.25,-0.0833333333,"[['got', 3], ['caught', 3], ['know', 2], ['group', 2], ['violating', 2], ['regulations', 2], ['middle.', 2], ['finally', 2], ['acknowledged', 2], ['never', 2], ['virgin', 2], ['~', 2], ['lot', 1], ['couples', 1], ['broke', 1], ['didnt', 1], ['three', 1], ['strategies', 1], ['emotional', 1], ['well-being', 1]]",0.5296052632084212,Virgin Islands
51,1,2021,WA,0.2707405909,0.40428976120000004,0.3249696479,0.0542290571,"[['people', 242], ['get', 236], ['vaccine', 222], ['like', 161], ['got', 147], ['i’m', 128], ['one', 126], ['it’s', 125], ['us', 116], ['would', 109], ['still', 108], ['back', 103], ['new', 99], ['don’t', 99], ['going', 99], ['first', 93], ['know', 91], ['time', 90], ['trump', 89], ['last', 89]]",0.6896783264530009,Washington
52,1,2021,WI,0.2613953488,0.3897674419,0.3488372093,0.08744186050000001,"[['get', 120], ['people', 98], ['vaccine', 81], ['one', 71], ['like', 69], ['getting', 56], ['got', 55], ['us', 54], ['it’s', 51], ['i’m', 48], ['know', 48], ['still', 46], ['even', 44], ['day', 44], ['covid,', 41], ['would', 41], ['via', 40], ['trump', 37], ['go', 37], ['good', 36]]",0.7283260641356545,Wisconsin
53,1,2021,WV,0.2514450867,0.4161849711,0.3323699422,0.0809248555,"[['get', 37], ['i’m', 32], ['vaccine', 29], ['like', 27], ['people', 26], ['it’s', 22], ['don’t', 20], ['due', 20], ['go', 19], ['many', 18], ['still', 18], ['trump', 18], ['back', 18], ['one', 16], ['know', 16], ['going', 16], ['last', 16], ['first', 15], ['make', 15], ['would', 15]]",0.7207426181770834,West Virginia
54,1,2021,WY,0.3157894737,0.3684210526,0.3157894737,0.0,"[['get', 7], ['-', 6], ['one', 6], ['it’s', 5], ['new', 5], ['vaccine', 5], ['health', 4], ['administration:', 4], ['dies', 4], ['download', 4], ['need', 3], ['people', 3], ['control', 3], ['death', 3], ['rate', 3], ['go', 3], ['trump', 3], ['take', 3], ['stop', 3], ['going', 3]]",0.6265752409248926,Wyoming
55,2,2020,AK,0.25,0.4375,0.3125,0.0625,"[['|', 14], ['zero', 14], ['hedge', 14], ['aboard', 3], ['new', 2], ['virus', 2], ['diamond', 2], ['princess', 2], ['another', 2], ['nightmare', 2], ['sea:', 2], ['first', 2], ['case', 2], ['detected', 2], ['cruise', 2], ['ship', 2], ['given', 2], ['safe', 2], ['harbor', 2], ['cambodia', 2]]",0.35267857143909437,Alaska
56,2,2020,AL,0.1304347826,0.5652173913,0.3043478261,0.1739130435,"[['don’t', 3], ['even', 3], ['ship', 2], ['place', 2], ['new', 2], ['would', 2], ['headquarters', 2], ['like', 2], ['discover', 1], ['google', 1], ['tell', 1], ['ya.', 1], ['stay', 1], ['ya', 1], ['ass', 1], ['cruise', 1], ['outbreak', 1], ['infected', 1], ['world', 1], ['1300', 1]]",0.4720496894662821,Alabama
57,2,2020,AR,0.3571428571,0.3571428571,0.2857142857,-0.0714285714,"[['trump', 4], ['#coronavirus', 3], ['us', 3], ['get', 3], ['like', 3], ['bring', 3], ['don’t', 3], ['you’ll', 3], ['#covid-19', 2], ['cases', 2], ['want', 2], ['back', 2], ['clarity', 1], ['official', 1], ['name', 1], ['hubei', 1], ['province', 1], ['recorded', 1], ['14,840', 1], ['new', 1]]",0.20918367352077258,Arkansas
